fecha,linea,turno,envase,maquina,toma,kg,und,baja
2026-07-29,2,1,3501430,2,1,20.0,63,true
2026-07-29,2,1,3501430,3,1,19.0,60,true
2026-07-29,2,1,3501430,4,1,15.0,47,true
2026-07-29,2,1,3501430,5,1,14.0,44,true
2026-07-29,2,1,3501430,6,1,17.0,53,true
2026-07-29,2,1,3501430,7,1,15.0,47,true
2026-07-29,2,1,3501430,8,1,13.0,41,true
2026-07-29,2,1,3501430,9,1,10.0,32,true
2026-07-29,2,1,3501430,10,1,12.0,38,true
2026-07-29,2,1,3501430,11,1,12.0,38,true
2026-07-29,2,1,3501430,12,1,13.0,41,true
2026-07-29,2,1,3501430,13,1,14.0,44,true
2026-07-29,4,1,3500162,1,1,20.0,96,true
2026-07-29,4,1,3500162,2,1,23.0,110,true
2026-07-29,4,1,3500162,3,1,19.0,91,true
2026-07-29,4,1,3500162,4,1,18.0,86,true
2026-07-29,4,1,3500162,5,1,15.0,72,true
2026-07-29,4,1,3500162,6,1,18.0,86,true
2026-07-29,4,1,3500162,7,1,16.0,77,true
2026-07-29,4,1,3500162,8,1,15.0,72,true
2026-07-29,4,1,3500162,9,1,12.0,58,true
2026-07-29,4,1,3500162,10,1,13.0,62,true
2026-07-29,4,1,3500162,11,1,10.0,48,true
2026-07-29,4,1,3500162,12,1,12.0,58,true
2026-07-29,4,1,3500162,13,1,15.0,72,true
2026-07-29,1,2,3500005,1,1,11.0,63,true
2026-07-29,1,2,3500005,2,1,15.0,85,true
2026-07-29,1,2,3500005,3,1,17.0,97,true
2026-07-29,1,2,3500005,4,1,19.0,108,true
2026-07-29,1,2,3500005,5,1,10.0,57,true
2026-07-29,1,2,3500005,6,1,20.0,113,true
2026-07-29,1,2,3500005,7,1,7.0,40,true
2026-07-29,1,2,3500005,8,1,20.0,113,true
2026-07-29,1,2,3500005,9,1,14.0,80,true
2026-07-29,1,2,3500005,10,1,16.0,91,true
2026-07-29,1,2,3500005,11,1,13.0,74,true
2026-07-29,1,2,3500005,12,1,9.0,51,true
2026-07-29,1,2,3500005,13,1,30.0,170,true
2026-07-29,2,2,3501430,1,1,19.0,60,true
2026-07-29,2,2,3501430,2,1,16.0,50,true
2026-07-29,2,2,3501430,3,1,10.0,32,true
2026-07-29,2,2,3501430,4,1,11.0,35,true
2026-07-29,2,2,3501430,5,1,17.0,53,true
2026-07-29,2,2,3501430,6,1,38.0,119,true
2026-07-29,2,2,3501430,7,1,7.0,22,true
2026-07-29,2,2,3501430,8,1,14.0,44,true
2026-07-29,2,2,3501430,9,1,13.0,41,true
2026-07-29,2,2,3501430,10,1,12.0,38,true
2026-07-29,2,2,3501430,11,1,8.0,25,true
2026-07-29,2,2,3501430,12,1,9.0,29,true
2026-07-29,2,2,3501430,13,1,23.0,72,true
2026-07-29,4,2,3500162,1,1,10.0,48,true
2026-07-29,4,2,3500162,2,1,9.0,43,true
2026-07-29,4,2,3500162,3,1,12.0,58,true
2026-07-29,4,2,3500162,4,1,17.0,81,true
2026-07-29,4,2,3500162,5,1,19.0,91,true
2026-07-29,4,2,3500162,6,1,30.0,143,true
2026-07-29,4,2,3500162,7,1,8.0,39,true
2026-07-29,4,2,3500162,8,1,20.0,96,true
2026-07-29,4,2,3500162,9,1,18.0,86,true
2026-07-29,4,2,3500162,10,1,15.0,72,true
2026-07-29,4,2,3500162,11,1,13.0,62,true
2026-07-29,4,2,3500162,12,1,11.0,53,true
2026-07-29,4,2,3500162,13,1,23.0,110,true
2026-07-30,1,3,3500005,1,1,13.0,74,true
2026-07-30,1,3,3500005,2,1,15.0,85,true
2026-07-30,1,3,3500005,3,1,19.0,108,true
2026-07-30,1,3,3500005,4,1,20.0,113,true
2026-07-30,1,3,3500005,5,1,12.0,68,true
2026-07-30,1,3,3500005,6,1,19.0,108,true
2026-07-30,1,3,3500005,7,1,12.0,68,true
2026-07-30,1,3,3500005,8,1,20.0,113,true
2026-07-30,1,3,3500005,9,1,24.0,136,true
2026-07-30,1,3,3500005,10,1,10.0,57,true
2026-07-30,1,3,3500005,11,1,17.0,97,true
2026-07-30,1,3,3500005,12,1,21.0,119,true
2026-07-30,1,3,3500005,13,1,20.0,113,true
2026-07-30,2,3,3501430,1,1,35.0,110,true
2026-07-30,2,3,3501430,2,1,20.0,63,true
2026-07-30,2,3,3501430,3,1,17.0,53,true
2026-07-30,2,3,3501430,4,1,22.0,69,true
2026-07-30,2,3,3501430,5,1,17.0,53,true
2026-07-30,2,3,3501430,6,1,20.0,63,true
2026-07-30,2,3,3501430,7,1,24.0,75,true
2026-07-30,2,3,3501430,8,1,20.0,63,true
2026-07-30,2,3,3501430,9,1,33.0,103,true
2026-07-30,2,3,3501430,10,1,17.0,53,true
2026-07-30,2,3,3501430,11,1,16.0,50,true
2026-07-30,2,3,3501430,12,1,13.0,41,true
2026-07-30,2,3,3501430,13,1,23.0,72,true
2026-07-30,4,3,3500446,1,1,33.0,143,true
2026-07-30,4,3,3500446,2,1,24.0,104,true
2026-07-30,4,3,3500446,3,1,20.0,87,true
2026-07-30,4,3,3500446,4,1,17.0,74,true
2026-07-30,4,3,3500446,5,1,21.0,91,true
2026-07-30,4,3,3500446,6,1,24.0,104,true
2026-07-30,4,3,3500446,7,1,24.0,104,true
2026-07-30,4,3,3500446,8,1,20.0,87,true
2026-07-30,4,3,3500446,9,1,22.0,95,true
2026-07-30,4,3,3500446,10,1,17.0,74,true
2026-07-30,4,3,3500446,11,1,19.0,82,true
2026-07-30,4,3,3500446,12,1,10.0,44,true
2026-07-30,4,3,3500446,13,1,21.0,91,true
2026-07-30,1,2,3500005,1,1,30.0,170,true
2026-07-30,1,2,3500005,2,1,18.0,102,true
2026-07-30,1,2,3500005,3,1,15.0,85,true
2026-07-30,1,2,3500005,4,1,14.0,80,true
2026-07-30,1,2,3500005,5,1,12.0,68,true
2026-07-30,1,2,3500005,6,1,19.0,108,true
2026-07-30,1,2,3500005,7,1,19.0,108,true
2026-07-30,1,2,3500005,8,1,16.0,91,true
2026-07-30,1,2,3500005,9,1,15.0,85,true
2026-07-30,1,2,3500005,10,1,14.0,80,true
2026-07-30,1,2,3500005,11,1,13.0,74,true
2026-07-30,1,2,3500005,12,1,12.0,68,true
2026-07-30,1,2,3500005,13,1,19.0,108,true
2026-07-30,2,2,3501430,1,1,35.0,110,true
2026-07-30,2,2,3501430,2,1,30.0,94,true
2026-07-30,2,2,3501430,3,1,26.0,82,true
2026-07-30,2,2,3501430,4,1,25.0,78,true
2026-07-30,2,2,3501430,5,1,14.0,44,true
2026-07-30,2,2,3501430,6,1,26.0,82,true
2026-07-30,2,2,3501430,7,1,19.0,60,true
2026-07-30,2,2,3501430,8,1,17.0,53,true
2026-07-30,2,2,3501430,9,1,16.0,50,true
2026-07-30,2,2,3501430,10,1,14.0,44,true
2026-07-30,2,2,3501430,11,1,13.0,41,true
2026-07-30,2,2,3501430,12,1,12.0,38,true
2026-07-30,2,2,3501430,13,1,22.0,69,true
2026-07-30,4,2,3500446,1,1,40.0,173,true
2026-07-30,4,2,3500446,2,1,35.0,151,true
2026-07-30,4,2,3500446,3,1,17.0,74,true
2026-07-30,4,2,3500446,4,1,19.0,82,true
2026-07-30,4,2,3500446,5,1,15.0,65,true
2026-07-30,4,2,3500446,6,1,30.0,130,true
2026-07-30,4,2,3500446,7,1,25.0,108,true
2026-07-30,4,2,3500446,8,1,30.0,130,true
2026-07-30,4,2,3500446,9,1,21.0,91,true
2026-07-30,4,2,3500446,10,1,24.0,104,true
2026-07-30,4,2,3500446,11,1,19.0,82,true
2026-07-30,4,2,3500446,12,1,17.0,74,true
2026-07-30,4,2,3500446,13,1,32.0,138,true
2026-07-30,1,1,3500005,1,1,15.0,85,true
2026-07-30,1,1,3500005,2,1,12.0,68,true
2026-07-30,1,1,3500005,3,1,13.0,74,true
2026-07-30,1,1,3500005,4,1,10.0,57,true
2026-07-30,1,1,3500005,5,1,12.0,68,true
2026-07-30,1,1,3500005,6,1,11.0,63,true
2026-07-30,1,1,3500005,7,1,10.0,57,true
2026-07-30,1,1,3500005,8,1,12.0,68,true
2026-07-30,1,1,3500005,9,1,11.0,63,true
2026-07-30,1,1,3500005,10,1,10.0,57,true
2026-07-30,1,1,3500005,11,1,9.0,51,true
2026-07-30,1,1,3500005,12,1,10.0,57,true
2026-07-30,1,1,3500005,13,1,12.0,68,true
2026-07-30,2,1,3501430,1,1,18.0,57,true
2026-07-30,2,1,3501430,2,1,20.0,63,true
2026-07-30,2,1,3501430,3,1,19.0,60,true
2026-07-30,2,1,3501430,4,1,18.0,57,true
2026-07-30,2,1,3501430,5,1,15.0,47,true
2026-07-30,2,1,3501430,6,1,7.0,22,true
2026-07-30,2,1,3501430,7,1,15.0,47,true
2026-07-30,2,1,3501430,8,1,14.0,44,true
2026-07-30,2,1,3501430,9,1,12.0,38,true
2026-07-30,2,1,3501430,10,1,10.0,32,true
2026-07-30,2,1,3501430,11,1,11.0,35,true
2026-07-30,2,1,3501430,12,1,13.0,41,true
2026-07-30,2,1,3501430,13,1,12.0,38,true
2026-07-30,4,1,3500446,1,1,22.0,95,true
2026-07-30,4,1,3500446,2,1,25.0,108,true
2026-07-30,4,1,3500446,3,1,20.0,87,true
2026-07-30,4,1,3500446,4,1,19.0,82,true
2026-07-30,4,1,3500446,5,1,15.0,65,true
2026-07-30,4,1,3500446,6,1,17.0,74,true
2026-07-30,4,1,3500446,7,1,15.0,65,true
2026-07-30,4,1,3500446,8,1,14.0,61,true
2026-07-30,4,1,3500446,9,1,13.0,57,true
2026-07-30,4,1,3500446,10,1,12.0,52,true
2026-07-30,4,1,3500446,11,1,10.0,44,true
2026-07-30,4,1,3500446,12,1,12.0,52,true
2026-07-30,4,1,3500446,13,1,15.0,65,true
2026-07-31,1,3,3500005,1,1,12.0,68,true
2026-07-31,1,3,3500005,2,1,12.0,68,true
2026-07-31,1,3,3500005,3,1,15.0,85,true
2026-07-31,1,3,3500005,4,1,20.0,113,true
2026-07-31,1,3,3500005,5,1,11.0,63,true
2026-07-31,1,3,3500005,6,1,19.0,108,true
2026-07-31,1,3,3500005,7,1,10.0,57,true
2026-07-31,1,3,3500005,8,1,15.0,85,true
2026-07-31,1,3,3500005,9,1,12.0,68,true
2026-07-31,1,3,3500005,10,1,10.0,57,true
2026-07-31,1,3,3500005,11,1,11.0,63,true
2026-07-31,1,3,3500005,12,1,20.0,113,true
2026-07-31,1,3,3500005,13,1,21.0,119,true
2026-07-31,2,3,3501430,1,1,24.0,75,true
2026-07-31,2,3,3501430,2,1,27.0,85,true
2026-07-31,2,3,3501430,3,1,19.0,60,true
2026-07-31,2,3,3501430,4,1,15.0,47,true
2026-07-31,2,3,3501430,5,1,13.0,41,true
2026-07-31,2,3,3501430,6,1,19.0,60,true
2026-07-31,2,3,3501430,7,1,20.0,63,true
2026-07-31,2,3,3501430,8,1,24.0,75,true
2026-07-31,2,3,3501430,9,1,18.0,57,true
2026-07-31,2,3,3501430,10,1,12.0,38,true
2026-07-31,2,3,3501430,11,1,12.0,38,true
2026-07-31,2,3,3501430,12,1,10.0,32,true
2026-07-31,2,3,3501430,13,1,20.0,63,true
2026-07-31,4,3,3500446,1,1,37.0,160,true
2026-07-31,4,3,3500446,2,1,24.0,104,true
2026-07-31,4,3,3500446,3,1,20.0,87,true
2026-07-31,4,3,3500446,4,1,17.0,74,true
2026-07-31,4,3,3500446,5,1,21.0,91,true
2026-07-31,4,3,3500446,6,1,21.0,91,true
2026-07-31,4,3,3500446,7,1,24.0,104,true
2026-07-31,4,3,3500446,8,1,22.0,95,true
2026-07-31,4,3,3500446,9,1,31.0,134,true
2026-07-31,4,3,3500446,10,1,10.0,44,true
2026-07-31,4,3,3500446,11,1,17.0,74,true
2026-07-31,4,3,3500446,12,1,15.0,65,true
2026-07-31,4,3,3500446,13,1,21.0,91,true
2026-07-31,1,1,3500005,1,1,10.0,57,true
2026-07-31,1,1,3500005,2,1,100.0,565,true
2026-07-31,1,1,3500005,3,1,12.0,68,true
2026-07-31,1,1,3500005,4,1,10.0,57,true
2026-07-31,1,1,3500005,5,1,10.0,57,true
2026-07-31,1,1,3500005,6,1,21.0,119,true
2026-07-31,1,1,3500005,7,1,12.0,68,true
2026-07-31,1,1,3500005,8,1,10.0,57,true
2026-07-31,1,1,3500005,9,1,11.0,63,true
2026-07-31,1,1,3500005,10,1,12.0,68,true
2026-07-31,1,1,3500005,11,1,10.0,57,true
2026-07-31,1,1,3500005,12,1,11.0,63,true
2026-07-31,1,1,3500005,13,1,28.0,159,true
2026-07-31,2,1,3501430,1,1,30.0,94,true
2026-07-31,2,1,3501430,2,1,20.0,63,true
2026-07-31,2,1,3501430,3,1,16.0,50,true
2026-07-31,2,1,3501430,4,1,18.0,57,true
2026-07-31,2,1,3501430,5,1,19.0,60,true
2026-07-31,2,1,3501430,6,1,21.0,66,true
2026-07-31,2,1,3501430,7,1,12.0,38,true
2026-07-31,2,1,3501430,8,1,10.0,32,true
2026-07-31,2,1,3501430,9,1,16.0,50,true
2026-07-31,2,1,3501430,10,1,16.0,50,true
2026-07-31,2,1,3501430,11,1,18.0,57,true
2026-07-31,2,1,3501430,12,1,19.0,60,true
2026-07-31,2,1,3501430,13,1,10.0,32,true
2026-07-31,4,1,3501225,1,1,30.0,182,true
2026-07-31,4,1,3501225,2,1,16.0,97,true
2026-07-31,4,1,3501225,3,1,18.0,110,true
2026-07-31,4,1,3501225,4,1,19.0,116,true
2026-07-31,4,1,3501225,5,1,16.0,97,true
2026-07-31,4,1,3501225,6,1,22.0,134,true
2026-07-31,4,1,3501225,7,1,14.0,85,true
2026-07-31,4,1,3501225,8,1,16.0,97,true
2026-07-31,4,1,3501225,9,1,18.0,110,true
2026-07-31,4,1,3501225,10,1,19.0,116,true
2026-07-31,4,1,3501225,11,1,10.0,61,true
2026-07-31,4,1,3501225,12,1,11.0,67,true
2026-07-31,4,1,3501225,13,1,12.0,73,true
2026-07-31,1,2,3500005,1,1,16.0,91,true
2026-07-31,1,2,3500005,2,1,18.0,102,true
2026-07-31,1,2,3500005,3,1,19.0,108,true
2026-07-31,1,2,3500005,4,1,12.0,68,true
2026-07-31,1,2,3500005,5,1,16.0,91,true
2026-07-31,1,2,3500005,6,1,30.0,170,true
2026-07-31,1,2,3500005,7,1,10.0,57,true
2026-07-31,1,2,3500005,8,1,11.0,63,true
2026-07-31,1,2,3500005,9,1,12.0,68,true
2026-07-31,1,2,3500005,10,1,10.0,57,true
2026-07-31,1,2,3500005,11,1,11.0,63,true
2026-07-31,1,2,3500005,12,1,11.0,63,true
2026-07-31,1,2,3500005,13,1,12.0,68,true
2026-07-31,2,2,3501430,1,1,20.0,63,true
2026-07-31,2,2,3501430,2,1,16.0,50,true
2026-07-31,2,2,3501430,3,1,18.0,57,true
2026-07-31,2,2,3501430,4,1,19.0,60,true
2026-07-31,2,2,3501430,5,1,12.0,38,true
2026-07-31,2,2,3501430,6,1,28.0,88,true
2026-07-31,2,2,3501430,7,1,10.0,32,true
2026-07-31,2,2,3501430,8,1,11.0,35,true
2026-07-31,2,2,3501430,9,1,12.0,38,true
2026-07-31,2,2,3501430,10,1,16.0,50,true
2026-07-31,2,2,3501430,11,1,18.0,57,true
2026-07-31,2,2,3501430,12,1,19.0,60,true
2026-07-31,2,2,3501430,13,1,10.0,32,true
2026-07-31,4,2,3501225,1,1,20.0,122,true
2026-07-31,4,2,3501225,2,1,16.0,97,true
2026-07-31,4,2,3501225,3,1,18.0,110,true
2026-07-31,4,2,3501225,4,1,19.0,116,true
2026-07-31,4,2,3501225,5,1,10.0,61,true
2026-07-31,4,2,3501225,6,1,23.0,140,true
2026-07-31,4,2,3501225,7,1,16.0,97,true
2026-07-31,4,2,3501225,8,1,10.0,61,true
2026-07-31,4,2,3501225,9,1,11.0,67,true
2026-07-31,4,2,3501225,10,1,12.0,73,true
2026-07-31,4,2,3501225,11,1,10.0,61,true
2026-07-31,4,2,3501225,12,1,11.0,67,true
2026-07-31,4,2,3501225,13,1,10.0,61,true
2026-07-31,6,2,3500888,1,1,30.0,49,true
2026-07-31,6,2,3500888,2,1,16.0,26,true
2026-07-31,6,2,3500888,3,1,18.0,30,true
2026-07-31,6,2,3500888,4,1,19.0,31,true
2026-07-31,6,2,3500888,5,1,12.0,20,true
2026-07-31,6,2,3500888,6,1,26.0,42,true
2026-07-31,6,2,3500888,7,1,11.0,18,true
2026-07-31,6,2,3500888,8,1,12.0,20,true
2026-07-31,6,2,3500888,9,1,10.0,17,true
2026-07-31,6,2,3500888,10,1,11.0,18,true
2026-07-31,6,2,3500888,11,1,12.0,20,true
2026-07-31,6,2,3500888,12,1,10.0,17,true
2026-07-31,6,2,3500888,13,1,11.0,18,true
2026-08-01,1,3,3500005,1,1,9.0,51,true
2026-08-01,1,3,3500005,2,1,7.0,40,true
2026-08-01,1,3,3500005,3,1,10.0,57,true
2026-08-01,1,3,3500005,4,1,5.0,29,true
2026-08-01,1,3,3500005,5,1,7.0,40,true
2026-08-01,1,3,3500005,6,1,15.0,85,true
2026-08-01,1,3,3500005,7,1,11.0,63,true
2026-08-01,1,3,3500005,8,1,7.0,40,true
2026-08-01,1,3,3500005,9,1,5.0,29,true
2026-08-01,1,3,3500005,10,1,4.0,23,true
2026-08-01,1,3,3500005,11,1,10.0,57,true
2026-08-01,1,3,3500005,12,1,13.0,74,true
2026-08-01,1,3,3500005,13,1,17.0,97,true
2026-08-01,2,3,3500162,1,1,20.0,96,true
2026-08-01,2,3,3500162,2,1,17.0,81,true
2026-08-01,2,3,3500162,3,1,20.0,96,true
2026-08-01,2,3,3500162,4,1,14.0,67,true
2026-08-01,2,3,3500162,5,1,12.0,58,true
2026-08-01,2,3,3500162,6,1,21.0,100,true
2026-08-01,2,3,3500162,7,1,15.0,72,true
2026-08-01,2,3,3500162,8,1,10.0,48,true
2026-08-01,2,3,3500162,9,1,11.0,53,true
2026-08-01,2,3,3500162,10,1,23.0,110,true
2026-08-01,2,3,3500162,11,1,17.0,81,true
2026-08-01,2,3,3500162,12,1,8.0,39,true
2026-08-01,2,3,3500162,13,1,17.0,81,true
2026-08-01,4,3,3501225,1,1,20.0,122,true
2026-08-01,4,3,3501225,2,1,19.0,116,true
2026-08-01,4,3,3501225,3,1,20.0,122,true
2026-08-01,4,3,3501225,4,1,15.0,91,true
2026-08-01,4,3,3501225,5,1,10.0,61,true
2026-08-01,4,3,3501225,6,1,21.0,128,true
2026-08-01,4,3,3501225,7,1,20.0,122,true
2026-08-01,4,3,3501225,8,1,15.0,91,true
2026-08-01,4,3,3501225,9,1,23.0,140,true
2026-08-01,4,3,3501225,10,1,19.0,116,true
2026-08-01,4,3,3501225,11,1,7.0,43,true
2026-08-01,4,3,3501225,12,1,9.0,55,true
2026-08-01,4,3,3501225,13,1,21.0,128,true
2026-08-01,6,3,3500888,1,1,17.0,28,true
2026-08-01,6,3,3500888,2,1,13.0,21,true
2026-08-01,6,3,3500888,3,1,12.0,20,true
2026-08-01,6,3,3500888,4,1,10.0,17,true
2026-08-01,6,3,3500888,5,1,11.0,18,true
2026-08-01,6,3,3500888,6,1,17.0,28,true
2026-08-01,6,3,3500888,7,1,15.0,25,true
2026-08-01,6,3,3500888,8,1,13.0,21,true
2026-08-01,6,3,3500888,9,1,10.0,17,true
2026-08-01,6,3,3500888,10,1,14.0,23,true
2026-08-01,6,3,3500888,11,1,10.0,17,true
2026-08-01,6,3,3500888,12,1,11.0,18,true
2026-08-01,6,3,3500888,13,1,17.0,28,true
2026-08-01,1,1,3500005,1,1,50.0,283,true
2026-08-01,1,1,3500005,2,1,30.0,170,true
2026-08-01,1,1,3500005,3,1,10.0,57,true
2026-08-01,1,1,3500005,4,1,8.0,46,true
2026-08-01,1,1,3500005,5,1,11.0,63,true
2026-08-01,1,1,3500005,6,1,25.0,142,true
2026-08-01,1,1,3500005,7,1,12.0,68,true
2026-08-01,1,1,3500005,8,1,8.0,46,true
2026-08-01,1,1,3500005,9,1,9.0,51,true
2026-08-01,1,1,3500005,10,1,13.0,74,true
2026-08-01,1,1,3500005,11,1,15.0,85,true
2026-08-01,1,1,3500005,12,1,20.0,113,true
2026-08-01,1,1,3500005,13,1,33.0,187,true
2026-08-01,2,1,3500162,1,1,80.0,381,true
2026-08-01,2,1,3500162,2,1,40.0,191,true
2026-08-01,2,1,3500162,3,1,30.0,143,true
2026-08-01,2,1,3500162,4,1,10.0,48,true
2026-08-01,2,1,3500162,5,1,12.0,58,true
2026-08-01,2,1,3500162,6,1,35.0,167,true
2026-08-01,2,1,3500162,7,1,20.0,96,true
2026-08-01,2,1,3500162,8,1,11.0,53,true
2026-08-01,2,1,3500162,9,1,10.0,48,true
2026-08-01,2,1,3500162,10,1,9.0,43,true
2026-08-01,2,1,3500162,11,1,13.0,62,true
2026-08-01,2,1,3500162,12,1,15.0,72,true
2026-08-01,2,1,3500162,13,1,46.0,220,true
2026-08-01,4,1,3501225,1,1,50.0,304,true
2026-08-01,4,1,3501225,2,1,20.0,122,true
2026-08-01,4,1,3501225,3,1,15.0,91,true
2026-08-01,4,1,3501225,4,1,16.0,97,true
2026-08-01,4,1,3501225,5,1,10.0,61,true
2026-08-01,4,1,3501225,6,1,50.0,304,true
2026-08-01,4,1,3501225,7,1,10.0,61,true
2026-08-01,4,1,3501225,8,1,15.0,91,true
2026-08-01,4,1,3501225,9,1,20.0,122,true
2026-08-01,4,1,3501225,10,1,11.0,67,true
2026-08-01,4,1,3501225,11,1,13.0,79,true
2026-08-01,4,1,3501225,12,1,15.0,91,true
2026-08-01,4,1,3501225,13,1,32.0,194,true
2026-08-01,1,2,3500005,1,1,11.0,63,true
2026-08-01,1,2,3500005,2,1,16.0,91,true
2026-08-01,1,2,3500005,3,1,18.0,102,true
2026-08-01,1,2,3500005,4,1,20.0,113,true
2026-08-01,1,2,3500005,5,1,12.0,68,true
2026-08-01,1,2,3500005,6,1,25.0,142,true
2026-08-01,1,2,3500005,7,1,17.0,97,true
2026-08-01,1,2,3500005,8,1,15.0,85,true
2026-08-01,1,2,3500005,9,1,7.0,40,true
2026-08-01,1,2,3500005,10,1,19.0,108,true
2026-08-01,1,2,3500005,11,1,13.0,74,true
2026-08-01,1,2,3500005,12,1,18.0,102,true
2026-08-01,1,2,3500005,13,1,18.0,102,true
2026-08-01,2,2,3500162,1,1,10.0,48,true
2026-08-01,2,2,3500162,2,1,16.0,77,true
2026-08-01,2,2,3500162,3,1,17.0,81,true
2026-08-01,2,2,3500162,4,1,11.0,53,true
2026-08-01,2,2,3500162,5,1,9.0,43,true
2026-08-01,2,2,3500162,6,1,31.0,148,true
2026-08-01,2,2,3500162,7,1,20.0,96,true
2026-08-01,2,2,3500162,8,1,14.0,67,true
2026-08-01,2,2,3500162,9,1,19.0,91,true
2026-08-01,2,2,3500162,10,1,15.0,72,true
2026-08-01,2,2,3500162,11,1,12.0,58,true
2026-08-01,2,2,3500162,12,1,8.0,39,true
2026-08-01,2,2,3500162,13,1,18.0,86,true
2026-08-01,4,2,3501225,1,1,15.0,91,true
2026-08-01,4,2,3501225,2,1,18.0,110,true
2026-08-01,4,2,3501225,3,1,11.0,67,true
2026-08-01,4,2,3501225,4,1,17.0,104,true
2026-08-01,4,2,3501225,5,1,9.0,55,true
2026-08-01,4,2,3501225,6,1,24.0,146,true
2026-08-01,4,2,3501225,7,1,16.0,97,true
2026-08-01,4,2,3501225,8,1,20.0,122,true
2026-08-01,4,2,3501225,9,1,8.0,49,true
2026-08-01,4,2,3501225,10,1,22.0,134,true
2026-08-01,4,2,3501225,11,1,25.0,152,true
2026-08-01,4,2,3501225,12,1,14.0,85,true
2026-08-01,4,2,3501225,13,1,27.0,164,true
2026-08-02,1,3,3500005,1,1,15.0,85,true
2026-08-02,1,3,3500005,2,1,12.0,68,true
2026-08-02,1,3,3500005,3,1,30.0,170,true
2026-08-02,1,3,3500005,4,1,17.0,97,true
2026-08-02,1,3,3500005,5,1,20.0,113,true
2026-08-02,1,3,3500005,6,1,21.0,119,true
2026-08-02,1,3,3500005,7,1,24.0,136,true
2026-08-02,1,3,3500005,8,1,13.0,74,true
2026-08-02,1,3,3500005,9,1,11.0,63,true
2026-08-02,1,3,3500005,10,1,9.0,51,true
2026-08-02,1,3,3500005,11,1,20.0,113,true
2026-08-02,1,3,3500005,12,1,10.0,57,true
2026-08-02,1,3,3500005,13,1,21.0,119,true
2026-08-02,2,3,3500162,1,1,40.0,191,true
2026-08-02,2,3,3500162,2,1,24.0,115,true
2026-08-02,2,3,3500162,3,1,19.0,91,true
2026-08-02,2,3,3500162,4,1,10.0,48,true
2026-08-02,2,3,3500162,5,1,13.0,62,true
2026-08-02,2,3,3500162,6,1,29.0,139,true
2026-08-02,2,3,3500162,7,1,35.0,167,true
2026-08-02,2,3,3500162,8,1,24.0,115,true
2026-08-02,2,3,3500162,9,1,20.0,96,true
2026-08-02,2,3,3500162,10,1,13.0,62,true
2026-08-02,2,3,3500162,11,1,18.0,86,true
2026-08-02,2,3,3500162,12,1,15.0,72,true
2026-08-02,2,3,3500162,13,1,20.0,96,true
2026-08-02,4,3,3501226,1,1,35.0,190,true
2026-08-02,4,3,3501226,2,1,20.0,109,true
2026-08-02,4,3,3501226,3,1,33.0,179,true
2026-08-02,4,3,3501226,4,1,10.0,55,true
2026-08-02,4,3,3501226,5,1,17.0,92,true
2026-08-02,4,3,3501226,6,1,22.0,119,true
2026-08-02,4,3,3501226,7,1,24.0,130,true
2026-08-02,4,3,3501226,8,1,20.0,109,true
2026-08-02,4,3,3501226,9,1,15.0,82,true
2026-08-02,4,3,3501226,10,1,18.0,98,true
2026-08-02,4,3,3501226,11,1,23.0,125,true
2026-08-02,4,3,3501226,12,1,10.0,55,true
2026-08-02,4,3,3501226,13,1,21.0,114,true
2026-08-02,1,1,3500005,1,1,12.0,68,true
2026-08-02,1,1,3500005,2,1,14.0,80,true
2026-08-02,1,1,3500005,3,1,12.0,68,true
2026-08-02,1,1,3500005,4,1,16.0,91,true
2026-08-02,1,1,3500005,5,1,11.0,63,true
2026-08-02,1,1,3500005,6,1,20.0,113,true
2026-08-02,1,1,3500005,7,1,11.0,63,true
2026-08-02,1,1,3500005,8,1,9.0,51,true
2026-08-02,1,1,3500005,9,1,9.0,51,true
2026-08-02,1,1,3500005,10,1,8.0,46,true
2026-08-02,1,1,3500005,11,1,7.0,40,true
2026-08-02,1,1,3500005,12,1,6.0,34,true
2026-08-02,1,1,3500005,13,1,12.0,68,true
2026-08-02,4,1,3501226,1,1,21.0,114,true
2026-08-02,4,1,3501226,2,1,19.0,103,true
2026-08-02,4,1,3501226,3,1,16.0,87,true
2026-08-02,4,1,3501226,4,1,14.0,76,true
2026-08-02,4,1,3501226,5,1,12.0,65,true
2026-08-02,4,1,3501226,6,1,24.0,130,true
2026-08-02,4,1,3501226,7,1,11.0,60,true
2026-08-02,4,1,3501226,8,1,11.0,60,true
2026-08-02,4,1,3501226,9,1,11.0,60,true
2026-08-02,4,1,3501226,10,1,11.0,60,true
2026-08-02,4,1,3501226,11,1,10.0,55,true
2026-08-02,4,1,3501226,12,1,9.0,49,true
2026-08-02,4,1,3501226,13,1,18.0,98,true
2026-08-02,1,2,3500005,1,1,16.0,91,true
2026-08-02,1,2,3500005,2,1,18.0,102,true
2026-08-02,1,2,3500005,3,1,19.0,108,true
2026-08-02,1,2,3500005,4,1,10.0,57,true
2026-08-02,1,2,3500005,5,1,11.0,63,true
2026-08-02,1,2,3500005,6,1,22.0,125,true
2026-08-02,1,2,3500005,7,1,11.0,63,true
2026-08-02,1,2,3500005,8,1,13.0,74,true
2026-08-02,1,2,3500005,9,1,16.0,91,true
2026-08-02,1,2,3500005,10,1,10.0,57,true
2026-08-02,1,2,3500005,11,1,11.0,63,true
